date,state,actuals.positiveTests,actuals.negativeTests,Positivity rate,ratio_bed,actuals.newCases,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
2021-07-01,FL,2897369,28310946,0.092839649,0.781857048,2432,11546951,9868893,0.055,0.538,0.459
2021-07-02,FL,2900608,28354233,0.092805079,0.769441095,5697,11573065,9899538,0.058,0.539,0.461
2021-07-03,FL,2903351,28388051,0.092784305,0.741880694,0,11596794,9922560,0.06,0.54,0.462
2021-07-04,FL,2904955,28407947,0.092771823,0.729098712,0,11642136,9968347,0.061,0.542,0.464
2021-07-05,FL,2907291,28437233,0.092752756,0.737461254,0,,,0.064,,
2021-07-06,FL,2911093,28485481,0.092720085,0.759507003,0,11660001,9983279,0.068,0.543,0.465
2021-07-07,FL,2915908,28539822,0.092698787,0.772963252,9206,11667862,9990655,0.072,0.543,0.465
2021-07-08,FL,2921241,28591508,0.092700291,0.780540761,3911,11693212,10015837,0.078,0.544,0.466
2021-07-09,FL,2927012,28646208,0.092705527,0.783932347,10630,11717377,10039580,0.083,0.546,0.467
2021-07-10,FL,2932136,28688742,0.092727849,0.7668862,0,11740921,10064763,0.087,0.547,0.469
2021-07-11,FL,2936786,28719945,0.092769718,0.762175849,0,11763654,10086805,0.093,0.548,0.47
2021-07-12,FL,2945458,28791379,0.092808808,0.783043542,0,11787948,10109521,0.097,0.549,0.471
2021-07-13,FL,2953247,28848164,0.092865282,0.81056824,15283,11806684,10124706,0.104,0.55,0.471
2021-07-14,FL,2961511,28907401,0.092927898,0.80724376,6425,11825212,10142856,0.11,0.551,0.472
2021-07-15,FL,2970606,28966563,0.093014068,0.807101792,7011,11849710,10166351,0.116,0.552,0.473
2021-07-16,FL,2980051,29024078,0.093114579,0.806901776,16730,11851154,10167736,0.123,0.552,0.473
2021-07-17,FL,2987750,29064106,0.093216131,0.784644163,0,11903156,10220834,0.129,0.554,0.476
2021-07-18,FL,2995564,29100214,0.093332026,0.774126301,0,11927303,10240997,0.134,0.555,0.477
2021-07-19,FL,3007230,29167657,0.09346513,0.796509168,0,11952318,10260280,0.141,0.556,0.478
2021-07-20,FL,3021868,29245112,0.093652024,0.828944963,24017,11973220,10277618,0.147,0.557,0.479
2021-07-21,FL,3035754,29319161,0.093826672,0.822794179,8988,11998594,10296106,0.153,0.559,0.479
2021-07-22,FL,3050993,29395713,0.094030901,0.826643104,12647,12031065,10320953,0.158,0.56,0.481
2021-07-23,FL,3066192,29470451,0.094238118,0.822981889,27514,12063754,10342062,0.162,0.562,0.482
2021-07-24,FL,3078408,29519862,0.094434705,0.804540214,0,12089682,10358458,0.166,0.563,0.482
2021-07-25,FL,3090631,29564913,0.094643378,0.793231685,0,12177959,10407543,0.17,0.567,0.485
2021-07-26,FL,3110747,29657942,0.094930469,0.820500369,0,12178682,10407789,0.174,0.567,0.485
2021-07-27,FL,3131033,29749690,0.095223971,0.848733327,38321,12210846,10422399,0.178,0.569,0.485
2021-07-28,FL,3151762,29842320,0.09552507,0.836490946,16038,12248344,10435795,0.181,0.57,0.486
2021-07-29,FL,3171916,29936941,0.095802643,0.832494463,17589,12295768,10456350,0.183,0.572,0.487
2021-07-30,FL,3192552,30031039,0.096092924,0.83254709,38776,12344424,10474974,0.184,0.575,0.488
2021-07-31,FL,3207808,30088022,0.096342635,0.819209899,0,12392995,10497212,0.186,0.577,0.489
2021-08-01,FL,3220995,30133902,0.09656738,0.814464346,0,12449521,10518519,0.186,0.58,0.49
2021-08-02,FL,3243052,30223245,0.096905015,0.840542818,0,12497138,10535074,0.19,0.582,0.491
2021-08-03,FL,3264818,30319297,0.097213162,0.852992001,50997,12538951,10551931,0.19,0.584,0.491
2021-08-04,FL,3288831,30425710,0.097549333,0.841236148,16935,12581564,10567995,0.19,0.586,0.492
2021-08-05,FL,3313989,30539726,0.097891443,0.843716595,20133,12637877,10588372,0.191,0.588,0.493
2021-08-06,FL,3338875,30642849,0.098255021,0.838787392,46686,12695299,10609339,0.193,0.591,0.494
2021-08-07,FL,3354833,30703079,0.098503778,0.827677607,0,12752958,10630690,0.193,0.594,0.495
2021-08-08,FL,3370825,30757208,0.098769976,0.820650244,0,12807879,10651071,0.194,0.596,0.496
2021-08-09,FL,3400131,30877483,0.099193923,0.849185,0,12856655,10670383,0.194,0.599,0.497
2021-08-10,FL,3427291,30989962,0.099580609,0.865387003,56610,12892048,10684883,0.195,0.6,0.497
2021-08-11,FL,3453599,31099890,0.099949357,0.852270078,24753,12933877,10704107,0.196,0.602,0.498
2021-08-12,FL,3479513,31211315,0.100300662,0.854872069,20656,12967103,10720783,0.198,0.604,0.499
2021-08-13,FL,3505139,31314615,0.100665243,0.85176836,49745,13022776,10746993,0.198,0.606,0.5
2021-08-14,FL,3521882,31376416,0.100918446,0.837628305,179,13083104,10780744,0.199,0.609,0.502
2021-08-15,FL,3537320,31431053,0.101157695,0.83306724,0,13134345,10813286,0.198,0.612,0.503
2021-08-16,FL,3567674,31556940,0.101571906,0.857010396,56036,13174939,10842793,0.198,0.613,0.505
2021-08-17,FL,3595403,31674606,0.101939384,0.870710719,21669,13209116,10863504,0.197,0.615,0.506
2021-08-18,FL,3622899,31788858,0.102307801,0.858969675,23335,13242261,10891932,0.197,0.617,0.507
2021-08-19,FL,3649806,31907618,0.1026454,0.858544467,15586,13283939,10926175,0.197,0.618,0.509
2021-08-20,FL,3675178,32022165,0.102953825,0.855931921,33935,13328388,10961995,0.194,0.621,0.51
2021-08-21,FL,3691853,32088392,0.103181323,0.841089349,12636,13370388,10998494,0.193,0.623,0.512
2021-08-22,FL,3707348,32148182,0.103396826,0.834452871,0,13440380,11073889,0.192,0.626,0.516
2021-08-23,FL,3736335,32280401,0.103738856,0.857769601,42143,13441866,11074498,0.189,0.626,0.516
2021-08-24,FL,3763567,32408404,0.104046501,0.862991931,21208,13467374,11102484,0.186,0.627,0.517
2021-08-25,FL,3789883,32532621,0.104339805,0.851274173,26203,13500540,11137284,0.183,0.629,0.519
2021-08-26,FL,3814221,32656585,0.104582855,0.851299375,21765,13502852,11138433,0.18,0.629,0.519
2021-08-27,FL,3837128,32775140,0.104804433,0.844956476,27805,13574363,11219987,0.177,0.632,0.522
2021-08-28,FL,3851292,32847935,0.104942047,0.830417881,20968,13612965,11262689,0.173,0.634,0.524
2021-08-29,FL,3863732,32907649,0.105074433,0.82549416,0,13650582,11305552,0.171,0.636,0.526
2021-08-30,FL,3888375,33043306,0.105285622,0.846254951,31164,13682086,11350651,0.166,0.637,0.528
2021-08-31,FL,3909034,33167536,0.105431382,0.859238109,18608,13705058,11383472,0.161,0.638,0.53
2021-09-01,FL,3928644,33288591,0.105559803,0.845162367,19048,13736376,11423459,0.155,0.64,0.532
2021-09-02,FL,3947357,33403347,0.105683604,0.838843938,21723,13773149,11468372,0.151,0.641,0.534
2021-09-03,FL,3964653,33514096,0.105784027,0.834585715,17691,13806568,11508250,0.147,0.643,0.536
2021-09-04,FL,3976166,33578141,0.105877763,0.814892545,0,13839624,11546840,0.146,0.644,0.538
2021-09-05,FL,3986600,33633484,0.105969992,0.808680783,0,,,0.145,,
2021-09-06,FL,3994141,33683244,0.106008976,0.819658424,0,,,0.142,,
2021-09-07,FL,4014892,33819347,0.106117953,0.82967581,56082,13843588,11548538,0.14,0.645,0.538
2021-09-08,FL,4031004,33921354,0.106212215,0.832799573,13774,13941335,11673147,0.139,0.649,0.543
2021-09-09,FL,4045090,34015819,0.106279385,0.834162576,12386,13955624,11691263,0.138,0.65,0.544
2021-09-10,FL,4058519,34100801,0.106357215,0.832571943,18007,13983394,11736562,0.138,0.651,0.546
2021-09-11,FL,4066497,34149748,0.10640755,0.811948473,8995,14011241,11772612,0.136,0.652,0.548
2021-09-12,FL,4075292,34204171,0.106461577,0.801647613,0,14039209,11809414,0.135,0.654,0.55
2021-09-13,FL,4091550,34336522,0.106472945,0.828378985,23930,14065421,11845110,0.13,0.655,0.552
2021-09-14,FL,4105002,34455753,0.106455436,0.842354159,11300,14085958,11872566,0.124,0.656,0.553
2021-09-15,FL,4116080,34558374,0.10642891,0.826128417,10723,14107610,11900631,0.118,0.657,0.554
2021-09-16,FL,4125992,34651933,0.106400536,0.824238643,9760,14133874,11934140,0.113,0.658,0.556
2021-09-17,FL,4136261,34740944,0.106392962,0.821256935,11290,14156730,11966293,0.108,0.659,0.557
2021-09-18,FL,4142901,34797017,0.106392135,0.802629573,9791,14175543,11992505,0.106,0.66,0.558
2021-09-19,FL,4149057,34844385,0.106403969,0.786119052,0,14177664,11993732,0.103,0.66,0.558
2021-09-20,FL,4159208,34948508,0.106352618,0.806770581,9022,14219163,12059260,0.1,0.662,0.561
2021-09-21,FL,4167401,35042844,0.106283473,0.82264023,13201,14233693,12081811,0.096,0.663,0.563
2021-09-22,FL,4175078,35133109,0.106213955,0.811211416,10073,14246393,12100836,0.093,0.663,0.563
2021-09-23,FL,4182253,35220451,0.106141269,0.813405249,4215,14265477,12130630,0.09,0.664,0.565
2021-09-24,FL,4189349,35298824,0.106091234,0.809211409,7807,14280836,12154279,0.087,0.665,0.566
